id,img_warm,img_cool,img_low_res,img_mid_res,img_high_res,img_bright_low,img_bright_medium,img_bright_high,img_bright_very_high,img_bedroom,img_kitchen,img_bathroom,img_living_room,img_dining_room,img_balcony,img_not_a_room
4187658,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4209897,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4210531,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4216625,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4224540,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4225575,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4248769,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
4251291,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4278312,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4282686,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4283460,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4295087,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4320334,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4339471,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4374040,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4381773,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4382332,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4386276,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4399067,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4416539,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4432642,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4435936,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4448285,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4449764,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4488692,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4523624,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4530308,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4555659,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4571484,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4590871,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4591819,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4614017,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4616816,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4635416,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4636051,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4697911,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4707046,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4715688,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4721743,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4721855,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4736237,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4756790,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4761760,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4764531,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4764819,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4806346,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4815695,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4818380,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4830755,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4831146,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4847183,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4860508,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4864384,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4884158,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4890067,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4898741,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4899798,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4934237,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4945761,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4949256,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4949644,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4964816,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4969675,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4984717,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5009826,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5012728,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5034576,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5062713,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5088206,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5109339,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5176883,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5200740,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5236285,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5260611,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5312713,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5313835,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5316421,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5401946,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5416263,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5427607,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5444330,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5453878,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5474153,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5563422,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5617321,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5622623,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5629549,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5663570,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5666746,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5674097,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5687572,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5707655,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5713368,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5718834,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5719013,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5722319,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5732731,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5741919,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5744181,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5752944,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5781751,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5781996,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5799439,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5809024,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5832006,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5836359,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5836389,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5836403,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5859999,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5865168,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5865654,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5875754,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
5881435,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5887152,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5899241,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5950023,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5950879,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5962744,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
5963627,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5975684,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5981716,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5982570,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5983458,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5999569,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6010587,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6026663,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6043774,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6047918,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6068135,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6075433,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6077424,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6085243,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6089697,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6110143,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6116302,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6133157,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
6142928,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
6196535,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6211859,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6243633,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6255736,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6258741,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6260326,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6280751,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6283404,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6288343,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6296657,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6297430,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6297991,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6325430,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6340144,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6356312,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6373767,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6387811,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6435304,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6441316,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6461959,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
6463787,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6471162,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6485103,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6504823,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6512602,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6524982,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6531893,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
6532120,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6535641,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6539947,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6564456,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6587565,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6594177,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6605182,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
6619931,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6620804,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6624170,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6633038,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6657872,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6665729,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
6668354,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6727439,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6732776,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6764251,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6780631,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6781132,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6803270,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6825880,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6831658,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6850043,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6857675,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6858436,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6861769,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6895794,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6934089,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6963313,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6966341,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6982920,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7015007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
7042979,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7088751,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7111455,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
7166473,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7190115,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7191987,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7232162,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7239681,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7276869,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
7318827,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7336930,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7338230,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7345506,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7357283,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7357862,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7378848,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7394725,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7425188,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7448268,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7448305,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7449504,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7450864,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7455430,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7458963,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7523012,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7523103,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7555385,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7576502,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7591092,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7616030,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7632775,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7672411,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7674094,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7696601,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7804395,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7812608,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
7822985,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7836474,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7864783,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7895182,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
7925449,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7929179,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7932992,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7945458,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7969191,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8021127,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8038640,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
8057407,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8073314,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8079259,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8084800,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8093694,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8100829,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8109231,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8122504,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8146052,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8156742,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8159965,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8176659,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8181348,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8187901,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
8201117,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8252909,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8269677,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8278300,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8361053,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8384069,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8398522,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8416232,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8439748,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8467413,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8484166,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8502593,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
8520801,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8528299,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8535626,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8551630,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8599329,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8619160,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8641456,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
8644656,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8694687,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8714969,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8749341,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8759098,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8768405,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
8770120,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8776772,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8792777,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8798384,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8826432,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
8879722,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8880908,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8913666,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8920212,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
8930278,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8963459,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8981648,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
9003963,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9008887,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9021865,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9060873,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9070642,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9103703,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9135417,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
9186603,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9221506,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9243808,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9255281,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9271262,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9307157,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9308904,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9322953,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9327973,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9340964,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9343414,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9343949,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9345544,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9360964,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9444516,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9461010,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9490497,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9509115,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9509378,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9509498,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9509889,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9584580,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9599423,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9613135,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9619832,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9641233,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
9673745,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9772215,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9799012,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9815325,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9834151,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9840533,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9895854,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9954340,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9981383,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9983460,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
9996040,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
10025641,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
10027284,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10036864,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
10043980,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
10044256,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
10070226,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10080750,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10080818,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
10096971,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
10098198,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10119487,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10122850,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10136640,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10145992,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
10171016,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10225933,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10290215,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10304861,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10334240,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10361515,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10372624,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10441222,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
10443563,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10492761,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10500911,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10534679,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
10582203,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10584731,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10586291,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10644438,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10700796,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10713194,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10741538,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
10809128,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10823505,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10824845,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10917343,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10952396,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11000373,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11084718,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11097614,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11098408,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
11113843,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
11161348,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
11161861,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
11175840,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11178448,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
